,Op name,Op type,Is parameter,Is input,Is output,Variable name,Noise:Signal Power Ratio,Noise Mean,Noise Std,Noise Skewness,Noise Kurtosis,Noise Hist,Noise Max,Noise Min,Quantized Mean,Quantized Std,Quantized Skewness,Quantized Kurtosis,Quantized Hist,Quantized Max,Quantized Min,Float Mean,Float Std,Float Skewness,Float Kurtosis,Float Hist,Float Max,Float Min
49,Conv_37,Conv,True,True,False,574,3.5821565688820556e-05,1.5143349401114392e-06,0.00022384272597264498,-0.012962285429239273,-0.07607078552246094,"[27.0, 18.0, 18.0, 18.0, 45.0, 27.0, 108.0, 180.0, 252.0, 324.0, 414.0, 504.0, 666.0, 738.0, 612.0, 756.0, 648.0, 576.0, 612.0, 648.0, 513.0, 360.0, 360.0, 315.0, 234.0, 90.0, 54.0, 36.0, 27.0, 0.0, 27.0, 9.0]",0.0007231533527374268,-0.0007217833772301674,-0.0022620526142418385,0.03733782842755318,0.094084233045578,1.0021376609802246,"[9.0, 0.0, 0.0, 9.0, 0.0, 27.0, 36.0, 54.0, 108.0, 135.0, 153.0, 234.0, 315.0, 693.0, 792.0, 882.0, 1071.0, 1071.0, 963.0, 711.0, 639.0, 342.0, 297.0, 234.0, 198.0, 72.0, 45.0, 45.0, 18.0, 18.0, 27.0, 18.0]",0.13664932548999786,-0.16271965205669403,-0.0022635662462562323,0.0373322069644928,0.09956876188516617,1.0083131790161133,"[9.0, 0.0, 0.0, 9.0, 0.0, 27.0, 36.0, 63.0, 108.0, 126.0, 171.0, 225.0, 342.0, 693.0, 801.0, 891.0, 1107.0, 1026.0, 954.0, 747.0, 576.0, 360.0, 297.0, 207.0, 198.0, 72.0, 45.0, 45.0, 18.0, 18.0, 27.0, 18.0]",0.13718731701374054,-0.16208402812480927
50,Conv_37,Conv,True,True,False,575,0.0,0.0,0.0,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.12145557999610901,0.1083081066608429,-0.5838323831558228,-0.07783627510070801,"[180.0, 90.0, 90.0, 27.0, 252.0, 315.0, 189.0, 198.0, 216.0, 297.0, 99.0, 306.0, 405.0, 333.0, 162.0, 630.0, 747.0, 783.0, 819.0, 585.0, 1080.0, 387.0, 396.0, 45.0, 252.0, 225.0, 0.0, 0.0, 0.0, 0.0, 81.0, 27.0]",0.40491437911987305,-0.1539982408285141,0.12145557999610901,0.1083081066608429,-0.5838323831558228,-0.07783627510070801,"[180.0, 90.0, 90.0, 27.0, 252.0, 315.0, 189.0, 198.0, 216.0, 297.0, 99.0, 306.0, 405.0, 333.0, 162.0, 630.0, 747.0, 783.0, 819.0, 585.0, 1080.0, 387.0, 396.0, 45.0, 252.0, 225.0, 0.0, 0.0, 0.0, 0.0, 81.0, 27.0]",0.40491437911987305,-0.1539982408285141
51,Conv_37,Conv,False,False,True,573,0.0029919755179435015,-0.0002494812069926411,0.011196015402674675,0.26782017946243286,2.2645320892333984,"[3.0, 2.0, 4.0, 7.0, 15.0, 14.0, 26.0, 43.0, 100.0, 140.0, 276.0, 393.0, 664.0, 1032.0, 1441.0, 1562.0, 1239.0, 866.0, 509.0, 307.0, 177.0, 151.0, 72.0, 54.0, 49.0, 25.0, 16.0, 10.0, 9.0, 7.0, 1.0, 2.0]",0.059787288308143616,-0.0556056946516037,0.13586530089378357,0.15234392881393433,0.018223486840724945,1.2378487586975098,"[3.0, 10.0, 14.0, 14.0, 15.0, 22.0, 46.0, 80.0, 135.0, 192.0, 318.0, 371.0, 566.0, 704.0, 804.0, 962.0, 1183.0, 1154.0, 1004.0, 576.0, 387.0, 218.0, 80.0, 58.0, 68.0, 77.0, 52.0, 56.0, 39.0, 5.0, 2.0, 1.0]",0.7638568878173828,-0.49776241183280945,0.13611477613449097,0.15292878448963165,0.02296174317598343,1.2455711364746094,"[4.0, 9.0, 19.0, 11.0, 12.0, 25.0, 45.0, 91.0, 128.0, 201.0, 313.0, 407.0, 532.0, 698.0, 784.0, 939.0, 1158.0, 1192.0, 974.0, 592.0, 384.0, 244.0, 84.0, 60.0, 67.0, 81.0, 51.0, 54.0, 43.0, 10.0, 3.0, 1.0]",0.7575100064277649,-0.4929681420326233
52,Conv_41,Conv,False,True,False,368,0.0024957838468253613,-0.00035792196285910904,0.009880127385258675,0.2460290640592575,3.4056057929992676,"[2.0, 1.0, 2.0, 1.0, 3.0, 10.0, 7.0, 25.0, 38.0, 77.0, 130.0, 229.0, 356.0, 674.0, 1019.0, 1357.0, 2769.0, 1017.0, 618.0, 317.0, 222.0, 110.0, 85.0, 49.0, 34.0, 27.0, 13.0, 13.0, 5.0, 3.0, 1.0, 2.0]",0.05927073955535889,-0.0602564811706543,0.1517336666584015,0.1260804980993271,0.9741184711456299,1.3727402687072754,"[1881.0, 381.0, 409.0, 414.0, 502.0, 538.0, 665.0, 668.0, 630.0, 633.0, 614.0, 415.0, 323.0, 265.0, 187.0, 154.0, 106.0, 47.0, 34.0, 34.0, 28.0, 36.0, 48.0, 45.0, 27.0, 31.0, 31.0, 30.0, 24.0, 12.0, 1.0, 3.0]",0.6972535252571106,0.0,0.1520916074514389,0.1266084462404251,0.9832672476768494,1.395932674407959,"[1954.0, 416.0, 427.0, 513.0, 536.0, 650.0, 739.0, 716.0, 692.0, 626.0, 469.0, 340.0, 274.0, 197.0, 153.0, 88.0, 47.0, 45.0, 29.0, 40.0, 50.0, 49.0, 30.0, 35.0, 30.0, 32.0, 24.0, 10.0, 2.0, 2.0, 0.0, 1.0]",0.7575100064277649,0.0
53,Conv_41,Conv,True,True,False,577,2.9461651138262823e-05,-0.0009468090138398111,0.0056539736688137054,-0.178124338388443,0.8411271572113037,"[18.0, 18.0, 0.0, 0.0, 45.0, 9.0, 54.0, 36.0, 63.0, 171.0, 198.0, 306.0, 468.0, 639.0, 972.0, 702.0, 882.0, 1044.0, 873.0, 675.0, 531.0, 522.0, 360.0, 297.0, 162.0, 54.0, 45.0, 45.0, 9.0, 0.0, 0.0, 18.0]",0.01965475082397461,-0.024123668670654297,-0.05593905970454216,1.054332971572876,-0.22438277304172516,6.389270782470703,"[18.0, 0.0, 18.0, 0.0, 18.0, 9.0, 0.0, 45.0, 0.0, 27.0, 63.0, 18.0, 27.0, 189.0, 288.0, 477.0, 801.0, 2268.0, 1881.0, 1494.0, 468.0, 306.0, 153.0, 207.0, 144.0, 72.0, 45.0, 90.0, 27.0, 9.0, 27.0, 27.0]",4.494751453399658,-6.175677299499512,-0.054992254823446274,1.0547313690185547,-0.20544669032096863,6.345974922180176,"[18.0, 0.0, 18.0, 0.0, 18.0, 9.0, 0.0, 45.0, 0.0, 27.0, 72.0, 9.0, 36.0, 180.0, 297.0, 522.0, 801.0, 2295.0, 1908.0, 1395.0, 459.0, 306.0, 153.0, 207.0, 144.0, 63.0, 54.0, 90.0, 27.0, 9.0, 27.0, 27.0]",4.4966864585876465,-6.151553630828857
54,Conv_41,Conv,True,True,False,578,0.0,0.0,0.0,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.06134478375315666,0.23536868393421173,0.6908863186836243,1.7071433067321777,"[54.0, 0.0, 0.0, 99.0, 0.0, 0.0, 36.0, 207.0, 108.0, 72.0, 324.0, 333.0, 585.0, 1611.0, 2529.0, 477.0, 288.0, 243.0, 360.0, 144.0, 459.0, 234.0, 297.0, 117.0, 324.0, 0.0, 0.0, 81.0, 36.0, 72.0, 0.0, 126.0]",0.8509600162506104,-0.6898902654647827,0.06134478375315666,0.23536868393421173,0.6908863186836243,1.7071433067321777,"[54.0, 0.0, 0.0, 99.0, 0.0, 0.0, 36.0, 207.0, 108.0, 72.0, 324.0, 333.0, 585.0, 1611.0, 2529.0, 477.0, 288.0, 243.0, 360.0, 144.0, 459.0, 234.0, 297.0, 117.0, 324.0, 0.0, 0.0, 81.0, 36.0, 72.0, 0.0, 126.0]",0.8509600162506104,-0.6898902654647827
55,Conv_41,Conv,False,False,True,576,0.009067709557712078,-0.0018037661211565137,0.02186625637114048,-0.0799889862537384,3.931368827819824,"[1.0, 0.0, 0.0, 3.0, 2.0, 3.0, 9.0, 13.0, 24.0, 42.0, 93.0, 219.0, 468.0, 847.0, 1518.0, 2754.0, 1596.0, 877.0, 396.0, 198.0, 78.0, 37.0, 14.0, 12.0, 2.0, 2.0, 3.0, 2.0, 1.0, 0.0, 1.0, 1.0]",0.17634136974811554,-0.16848179697990417,0.017068389803171158,0.22830873727798462,-0.6435772776603699,4.772645950317383,"[3.0, 7.0, 14.0, 6.0, 8.0, 4.0, 13.0, 25.0, 30.0, 31.0, 49.0, 71.0, 119.0, 200.0, 329.0, 832.0, 1596.0, 2103.0, 1456.0, 923.0, 487.0, 320.0, 243.0, 196.0, 76.0, 43.0, 15.0, 8.0, 2.0, 4.0, 2.0, 1.0]",1.1778451204299927,-1.4160761833190918,0.018872156739234924,0.22963419556617737,-0.6594327688217163,4.78352689743042,"[3.0, 3.0, 14.0, 11.0, 5.0, 5.0, 7.0, 22.0, 25.0, 34.0, 39.0, 67.0, 101.0, 162.0, 281.0, 686.0, 1300.0, 2180.0, 1618.0, 1038.0, 604.0, 367.0, 253.0, 228.0, 76.0, 53.0, 18.0, 7.0, 2.0, 4.0, 1.0, 2.0]",1.1767503023147583,-1.4608378410339355
56,Conv_45,Conv,False,True,False,373,0.008130382746458054,-0.001544168684631586,0.014867487363517284,-0.5954197645187378,7.334930419921875,"[3.0, 0.0, 1.0, 2.0, 0.0, 3.0, 3.0, 6.0, 16.0, 29.0, 59.0, 88.0, 179.0, 281.0, 485.0, 679.0, 5251.0, 930.0, 509.0, 316.0, 164.0, 92.0, 66.0, 29.0, 9.0, 10.0, 3.0, 1.0, 1.0, 0.0, 0.0, 1.0]",0.11712738871574402,-0.1314859539270401,0.08670184016227722,0.13950486481189728,2.1564953327178955,5.227136611938477,"[5188.0, 752.0, 672.0, 535.0, 393.0, 340.0, 263.0, 160.0, 167.0, 127.0, 101.0, 126.0, 80.0, 129.0, 42.0, 33.0, 33.0, 28.0, 15.0, 8.0, 2.0, 7.0, 4.0, 2.0, 2.0, 0.0, 3.0, 1.0, 0.0, 2.0, 0.0, 1.0]",1.1508902311325073,0.0,0.08824600279331207,0.14032919704914093,2.132328987121582,5.131237983703613,"[5242.0, 807.0, 589.0, 538.0, 386.0, 334.0, 262.0, 168.0, 170.0, 122.0, 155.0, 62.0, 86.0, 127.0, 34.0, 34.0, 30.0, 27.0, 13.0, 10.0, 4.0, 3.0, 4.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 1.0]",1.1767503023147583,0.0
57,Conv_45,Conv,True,True,False,580,4.9903821491170675e-05,6.262017268454656e-05,0.001254510716535151,-0.027139998972415924,-0.6447839736938477,"[45.0, 18.0, 45.0, 72.0, 45.0, 153.0, 135.0, 315.0, 414.0, 441.0, 405.0, 414.0, 522.0, 378.0, 378.0, 495.0, 450.0, 414.0, 603.0, 459.0, 486.0, 567.0, 450.0, 369.0, 306.0, 270.0, 171.0, 126.0, 72.0, 63.0, 72.0, 63.0]",0.0031117498874664307,-0.003195442259311676,-0.002013062359765172,0.1777724325656891,-0.039306845515966415,0.8896510601043701,"[18.0, 0.0, 0.0, 18.0, 18.0, 72.0, 135.0, 117.0, 198.0, 315.0, 378.0, 621.0, 702.0, 981.0, 1098.0, 945.0, 990.0, 693.0, 783.0, 405.0, 378.0, 117.0, 72.0, 54.0, 27.0, 27.0, 18.0, 18.0, 9.0, 0.0, 0.0, 9.0]",0.7935484051704407,-0.6980950236320496,-0.002075682394206524,0.17779450118541718,-0.03682737797498703,0.8909978866577148,"[18.0, 0.0, 0.0, 18.0, 18.0, 72.0, 135.0, 126.0, 225.0, 288.0, 396.0, 630.0, 711.0, 999.0, 1071.0, 1026.0, 909.0, 693.0, 783.0, 423.0, 342.0, 99.0, 72.0, 54.0, 27.0, 27.0, 27.0, 9.0, 9.0, 0.0, 0.0, 9.0]",0.7966726422309875,-0.6953681111335754
58,Conv_45,Conv,True,True,False,581,0.0,0.0,0.0,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.015778115019202232,0.3580252230167389,0.4029877781867981,-0.7817959785461426,"[576.0, 576.0, 576.0, 576.0, 288.0, 0.0, 0.0, 576.0, 864.0, 288.0, 0.0, 288.0, 0.0, 288.0, 288.0, 864.0, 576.0, 288.0, 576.0, 0.0, 0.0, 0.0, 288.0, 0.0, 288.0, 576.0, 0.0, 0.0, 0.0, 288.0, 0.0, 288.0]",0.7661057710647583,-0.5263028740882874,-0.015778115019202232,0.3580252230167389,0.4029877781867981,-0.7817959785461426,"[576.0, 576.0, 576.0, 576.0, 288.0, 0.0, 0.0, 576.0, 864.0, 288.0, 0.0, 288.0, 0.0, 288.0, 288.0, 864.0, 576.0, 288.0, 576.0, 0.0, 0.0, 0.0, 288.0, 0.0, 288.0, 576.0, 0.0, 0.0, 0.0, 288.0, 0.0, 288.0]",0.7661057710647583,-0.5263028740882874
59,Conv_45,Conv,False,False,True,579,0.01480850949883461,0.0011331834830343723,0.03940625116229057,0.1065470278263092,0.8823199272155762,"[4.0, 2.0, 6.0, 12.0, 42.0, 44.0, 81.0, 126.0, 226.0, 358.0, 548.0, 788.0, 1046.0, 1191.0, 1183.0, 1037.0, 846.0, 556.0, 419.0, 280.0, 163.0, 111.0, 62.0, 44.0, 15.0, 7.0, 9.0, 4.0, 2.0, 1.0, 2.0, 1.0]",0.2073890119791031,-0.16294366121292114,0.025343477725982666,0.3224479556083679,-0.1832091063261032,0.4478158950805664,"[7.0, 17.0, 22.0, 39.0, 68.0, 116.0, 140.0, 207.0, 289.0, 367.0, 526.0, 749.0, 887.0, 1017.0, 984.0, 982.0, 821.0, 660.0, 482.0, 345.0, 211.0, 135.0, 59.0, 43.0, 9.0, 9.0, 14.0, 8.0, 2.0, 0.0, 0.0, 1.0]",1.5209615230560303,-1.1454678773880005,0.024210292845964432,0.32305216789245605,-0.1655070185661316,0.37506651878356934,"[5.0, 8.0, 22.0, 21.0, 49.0, 70.0, 141.0, 177.0, 258.0, 298.0, 432.0, 639.0, 771.0, 950.0, 1029.0, 967.0, 905.0, 724.0, 621.0, 421.0, 294.0, 203.0, 92.0, 58.0, 20.0, 12.0, 13.0, 8.0, 7.0, 0.0, 0.0, 1.0]",1.4625808000564575,-1.1889944076538086
60,Conv_47,Conv,False,True,False,376,0.015116672962903976,-0.004031401593238115,0.07062935829162598,0.05533333122730255,0.43992018699645996,"[1.0, 1.0, 0.0, 3.0, 5.0, 9.0, 33.0, 50.0, 116.0, 215.0, 348.0, 603.0, 801.0, 1079.0, 1135.0, 1206.0, 1102.0, 877.0, 677.0, 415.0, 234.0, 130.0, 99.0, 43.0, 21.0, 5.0, 4.0, 2.0, 0.0, 0.0, 0.0, 2.0]",0.3768443167209625,-0.3476162254810333,0.059468820691108704,0.5710569024085999,0.5599430799484253,0.36316800117492676,"[1.0, 0.0, 1.0, 2.0, 3.0, 11.0, 18.0, 54.0, 108.0, 184.0, 432.0, 541.0, 937.0, 1032.0, 1228.0, 946.0, 914.0, 659.0, 485.0, 430.0, 298.0, 298.0, 209.0, 164.0, 126.0, 64.0, 40.0, 18.0, 5.0, 3.0, 1.0, 4.0]",2.5358572006225586,-2.2962486743927,0.06350021809339523,0.5718765258789062,0.5835857391357422,0.4587373733520508,"[1.0, 0.0, 3.0, 1.0, 7.0, 22.0, 36.0, 75.0, 167.0, 386.0, 595.0, 896.0, 1178.0, 1253.0, 1014.0, 871.0, 646.0, 552.0, 401.0, 308.0, 273.0, 190.0, 138.0, 95.0, 56.0, 33.0, 7.0, 7.0, 1.0, 1.0, 2.0, 1.0]",2.8452024459838867,-2.2506635189056396
61,Conv_47,Conv,True,True,False,583,3.398107219254598e-05,-4.919710363537888e-07,0.0001772582036210224,-0.04816243797540665,-0.5442745685577393,"[9.0, 0.0, 9.0, 9.0, 54.0, 99.0, 144.0, 234.0, 315.0, 342.0, 531.0, 477.0, 576.0, 684.0, 621.0, 711.0, 630.0, 441.0, 549.0, 720.0, 612.0, 432.0, 504.0, 180.0, 117.0, 117.0, 45.0, 45.0, 0.0, 0.0, 0.0, 9.0]",0.0005813054740428925,-0.0005642548203468323,-0.000578461738768965,0.030394377186894417,-0.05175242945551872,0.42012739181518555,"[36.0, 27.0, 45.0, 99.0, 72.0, 153.0, 126.0, 108.0, 333.0, 279.0, 333.0, 504.0, 702.0, 783.0, 945.0, 765.0, 594.0, 819.0, 576.0, 567.0, 270.0, 342.0, 171.0, 189.0, 108.0, 54.0, 108.0, 36.0, 36.0, 18.0, 0.0, 18.0]",0.10098598152399063,-0.09246969223022461,-0.0005779695929959416,0.030402619391679764,-0.04786057770252228,0.4219844341278076,"[45.0, 27.0, 36.0, 99.0, 72.0, 153.0, 135.0, 144.0, 324.0, 252.0, 351.0, 522.0, 693.0, 828.0, 900.0, 765.0, 657.0, 765.0, 549.0, 558.0, 288.0, 333.0, 171.0, 171.0, 108.0, 63.0, 99.0, 36.0, 36.0, 18.0, 0.0, 18.0]",0.10138355940580368,-0.09210848063230515
62,Conv_47,Conv,True,True,False,584,0.0,0.0,0.0,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.08043975383043289,0.09094087779521942,-0.5040375590324402,0.020285606384277344,"[27.0, 99.0, 90.0, 63.0, 108.0, 90.0, 144.0, 297.0, 288.0, 252.0, 270.0, 315.0, 450.0, 333.0, 360.0, 585.0, 792.0, 666.0, 594.0, 882.0, 855.0, 693.0, 360.0, 171.0, 216.0, 81.0, 72.0, 0.0, 0.0, 0.0, 0.0, 63.0]",0.33752354979515076,-0.18242718279361725,0.08043975383043289,0.09094087779521942,-0.5040375590324402,0.020285606384277344,"[27.0, 99.0, 90.0, 63.0, 108.0, 90.0, 144.0, 297.0, 288.0, 252.0, 270.0, 315.0, 450.0, 333.0, 360.0, 585.0, 792.0, 666.0, 594.0, 882.0, 855.0, 693.0, 360.0, 171.0, 216.0, 81.0, 72.0, 0.0, 0.0, 0.0, 0.0, 63.0]",0.33752354979515076,-0.18242718279361725
63,Conv_47,Conv,False,False,True,582,0.00613714475184679,-4.257931868778542e-05,0.01198010053485632,-0.2707875967025757,1.9594650268554688,"[2.0, 1.0, 4.0, 5.0, 2.0, 8.0, 7.0, 25.0, 43.0, 61.0, 84.0, 173.0, 268.0, 490.0, 794.0, 1104.0, 1547.0, 1562.0, 1154.0, 765.0, 476.0, 307.0, 161.0, 88.0, 46.0, 19.0, 7.0, 2.0, 6.0, 2.0, 0.0, 3.0]",0.063011534512043,-0.07087557762861252,0.07281529903411865,0.13427336513996124,-0.19195547699928284,1.4599199295043945,"[1.0, 1.0, 3.0, 5.0, 5.0, 6.0, 8.0, 5.0, 11.0, 14.0, 23.0, 42.0, 107.0, 188.0, 354.0, 528.0, 770.0, 906.0, 1130.0, 1265.0, 1173.0, 958.0, 637.0, 445.0, 244.0, 144.0, 112.0, 61.0, 33.0, 27.0, 8.0, 2.0]",0.5898934602737427,-0.7166539430618286,0.07285787910223007,0.13445213437080383,-0.1929870843887329,1.4071335792541504,"[1.0, 1.0, 3.0, 4.0, 5.0, 6.0, 10.0, 5.0, 9.0, 13.0, 22.0, 46.0, 88.0, 180.0, 334.0, 472.0, 733.0, 872.0, 1050.0, 1206.0, 1223.0, 1019.0, 693.0, 478.0, 295.0, 169.0, 122.0, 75.0, 33.0, 32.0, 14.0, 3.0]",0.5730020999908447,-0.7126593589782715
64,Conv_51,Conv,False,True,False,381,0.004904953297227621,-0.00012473438982851803,0.009750628843903542,-0.5078344941139221,4.340404033660889,"[1.0, 2.0, 0.0, 5.0, 3.0, 6.0, 5.0, 14.0, 22.0, 41.0, 51.0, 97.0, 171.0, 340.0, 528.0, 840.0, 3704.0, 1162.0, 940.0, 561.0, 344.0, 187.0, 113.0, 43.0, 20.0, 7.0, 3.0, 4.0, 0.0, 0.0, 1.0, 1.0]",0.06409258395433426,-0.07258909195661545,0.09677630662918091,0.09989816695451736,1.139474630355835,1.164656639099121,"[2931.0, 450.0, 512.0, 567.0, 556.0, 581.0, 534.0, 519.0, 448.0, 388.0, 320.0, 271.0, 234.0, 191.0, 145.0, 113.0, 87.0, 75.0, 52.0, 55.0, 50.0, 31.0, 28.0, 18.0, 18.0, 8.0, 13.0, 11.0, 6.0, 2.0, 0.0, 2.0]",0.5804466009140015,0.0,0.09690103679895401,0.09997878223657608,1.1288639307022095,1.1075921058654785,"[2980.0, 422.0, 551.0, 519.0, 544.0, 591.0, 509.0, 482.0, 459.0, 397.0, 316.0, 267.0, 219.0, 210.0, 150.0, 125.0, 89.0, 74.0, 61.0, 55.0, 49.0, 35.0, 29.0, 18.0, 16.0, 14.0, 8.0, 16.0, 5.0, 3.0, 2.0, 1.0]",0.5730020999908447,0.0
65,Conv_51,Conv,True,True,False,586,2.683652019186411e-05,-0.0006414117524400353,0.004848995245993137,0.009540371596813202,1.3547477722167969,"[18.0, 9.0, 9.0, 18.0, 45.0, 45.0, 54.0, 126.0, 252.0, 207.0, 459.0, 603.0, 612.0, 792.0, 837.0, 1197.0, 1125.0, 900.0, 513.0, 576.0, 297.0, 171.0, 81.0, 126.0, 27.0, 45.0, 18.0, 9.0, 9.0, 0.0, 0.0, 36.0]",0.01977682113647461,-0.019235610961914062,0.038260672241449356,0.9422417283058167,0.37845054268836975,3.7593626976013184,"[27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 9.0, 45.0, 45.0, 99.0, 252.0, 477.0, 774.0, 1503.0, 1872.0, 1188.0, 801.0, 693.0, 360.0, 333.0, 297.0, 153.0, 81.0, 72.0, 27.0, 18.0, 9.0, 36.0, 18.0, 9.0]",4.395416736602783,-5.023375988006592,0.038902077823877335,0.9433801174163818,0.3910108804702759,3.763540267944336,"[27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 9.0, 45.0, 45.0, 99.0, 252.0, 468.0, 774.0, 1503.0, 1899.0, 1197.0, 774.0, 711.0, 360.0, 333.0, 279.0, 153.0, 81.0, 72.0, 27.0, 18.0, 9.0, 36.0, 18.0, 9.0]",4.412721633911133,-5.043152809143066
66,Conv_51,Conv,True,True,False,587,0.0,0.0,0.0,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.029874086380004883,0.2726636528968811,0.9719813466072083,4.191580772399902,"[27.0, 0.0, 0.0, 0.0, 45.0, 0.0, 0.0, 0.0, 45.0, 126.0, 63.0, 387.0, 801.0, 387.0, 1566.0, 2646.0, 504.0, 414.0, 558.0, 666.0, 306.0, 297.0, 36.0, 18.0, 0.0, 0.0, 153.0, 63.0, 0.0, 0.0, 63.0, 45.0]",1.2042077779769897,-1.1511492729187012,0.029874086380004883,0.2726636528968811,0.9719813466072083,4.191580772399902,"[27.0, 0.0, 0.0, 0.0, 45.0, 0.0, 0.0, 0.0, 45.0, 126.0, 63.0, 387.0, 801.0, 387.0, 1566.0, 2646.0, 504.0, 414.0, 558.0, 666.0, 306.0, 297.0, 36.0, 18.0, 0.0, 0.0, 153.0, 63.0, 0.0, 0.0, 63.0, 45.0]",1.2042077779769897,-1.1511492729187012
67,Conv_51,Conv,False,False,True,585,0.011115962639451027,-0.0009918849682435393,0.022285284474492073,0.05326025187969208,3.0053563117980957,"[5.0, 8.0, 4.0, 8.0, 18.0, 35.0, 35.0, 52.0, 143.0, 223.0, 365.0, 603.0, 883.0, 1197.0, 2436.0, 1188.0, 800.0, 457.0, 316.0, 184.0, 103.0, 62.0, 23.0, 23.0, 15.0, 12.0, 5.0, 5.0, 3.0, 3.0, 0.0, 2.0]",0.13786856830120087,-0.11398212611675262,-0.036230411380529404,0.20927400887012482,-0.05435793101787567,1.6927013397216797,"[3.0, 3.0, 10.0, 20.0, 17.0, 31.0, 48.0, 47.0, 65.0, 135.0, 210.0, 384.0, 589.0, 785.0, 1268.0, 1525.0, 1349.0, 848.0, 558.0, 466.0, 332.0, 182.0, 109.0, 96.0, 64.0, 35.0, 22.0, 8.0, 4.0, 1.0, 1.0, 1.0]",0.9820654392242432,-1.0201022624969482,-0.03523852303624153,0.208624467253685,-0.04987676069140434,1.6838607788085938,"[3.0, 5.0, 18.0, 14.0, 30.0, 31.0, 49.0, 45.0, 89.0, 157.0, 213.0, 440.0, 638.0, 761.0, 1364.0, 1436.0, 1272.0, 806.0, 560.0, 442.0, 313.0, 172.0, 117.0, 94.0, 68.0, 36.0, 26.0, 8.0, 6.0, 2.0, 0.0, 1.0]",0.9580883383750916,-0.9795660972595215
68,Conv_55,Conv,False,True,False,386,0.0103117311373353,-0.00018044574244413525,0.013265003450214863,-0.10458529740571976,7.972652435302734,"[1.0, 0.0, 0.0, 0.0, 5.0, 10.0, 6.0, 11.0, 21.0, 41.0, 54.0, 90.0, 111.0, 209.0, 260.0, 349.0, 439.0, 6202.0, 450.0, 326.0, 213.0, 142.0, 109.0, 50.0, 46.0, 28.0, 22.0, 7.0, 5.0, 5.0, 1.0, 3.0]",0.08998554199934006,-0.1058412492275238,0.06027952954173088,0.11570215225219727,2.495309829711914,6.859850883483887,"[6176.0, 447.0, 369.0, 359.0, 271.0, 221.0, 231.0, 201.0, 180.0, 169.0, 92.0, 107.0, 52.0, 47.0, 48.0, 45.0, 48.0, 33.0, 32.0, 18.0, 17.0, 16.0, 9.0, 8.0, 8.0, 2.0, 3.0, 3.0, 1.0, 1.0, 0.0, 2.0]",0.8790895342826843,0.0,0.06045997887849808,0.11580778658390045,2.4958083629608154,6.883502960205078,"[6272.0, 429.0, 414.0, 371.0, 264.0, 242.0, 231.0, 209.0, 161.0, 121.0, 95.0, 59.0, 65.0, 53.0, 40.0, 52.0, 37.0, 25.0, 16.0, 20.0, 10.0, 13.0, 6.0, 3.0, 1.0, 5.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",0.9580883383750916,0.0
